path,label,reproject_k1024_early__raw,reproject_k1024_early__norm,reproject_k256_early__raw,reproject_k256_early__norm,solution_a_reproject_k1_1__raw,solution_a_reproject_k1_1__norm,ensemble_score
data\BraTS2021_slice\test\Ungood\img\00838_60.png,1,0.4290076792240143,-0.37473902876167875,0.4443078935146332,-0.4031296969802236,0.5255853533744812,-0.8111407576845661,-0.5296698278088228
data\BraTS2021_slice\test\Ungood\img\00838_68.png,1,0.4371969699859619,-0.28361171094493126,0.4868269860744476,0.0393763185662182,0.5488789081573486,-0.5950081118666086,-0.27974783474844056
data\BraTS2021_slice\test\Ungood\img\00838_76.png,1,0.5142397880554199,0.5736915124716525,0.5288403630256653,0.4766192349850162,0.5927572250366211,-0.1878767482959826,0.28747799972022864
data\BraTS2021_slice\test\Ungood\img\00838_84.png,1,0.5190520286560059,0.6272402984859322,0.5190521478652954,0.3747510193396949,0.6119742393493652,-0.009568877863522096,0.3308074799873683
data\BraTS2021_slice\test\Ungood\img\00838_92.png,1,0.4295410513877868,-0.3688038658647216,0.5122630000114441,0.304094789752077,0.56172776222229,-0.47578814519895574,-0.18016574043720013
data\BraTS2021_slice\test\Ungood\img\00840_60.png,1,0.4106990993022918,-0.5784699536730972,0.454161137342453,-0.3005847129751568,0.5439208149909973,-0.6410125025336622,-0.506689056393972
data\BraTS2021_slice\test\Ungood\img\00840_68.png,1,0.3816581070423126,-0.9016270875833646,0.4605747759342193,-0.23383649499743556,0.4255237281322479,-1.7395771432016143,-0.9583469085941382
data\BraTS2021_slice\test\Ungood\img\00840_76.png,1,0.4076451659202575,-0.6124529646548232,0.4078734219074249,-0.7823116571023768,0.4798042178153991,-1.2359277019345984,-0.8768974412305994
data\BraTS2021_slice\test\Ungood\img\00840_84.png,1,0.4355218410491943,-0.30225190964371945,0.4680082201957702,-0.15647492390233006,0.5586910843849182,-0.5039644034646394,-0.32089707900356296
data\BraTS2021_slice\test\Ungood\img\00840_92.png,1,0.4118529260158539,-0.565630608156048,0.4288298487663269,-0.5642132831453662,0.5446274280548096,-0.6344560901494259,-0.5880999938169467
data\BraTS2021_slice\test\Ungood\img\00999_60.png,1,0.4519124031066894,-0.11986395918178522,0.4509723484516144,-0.33377117537481243,0.5524357557296753,-0.5620053828394547,-0.33854683913201744
data\BraTS2021_slice\test\Ungood\img\00999_68.png,1,0.4758132398128509,0.14609547563630057,0.4782765805721283,-0.04960972611041808,0.5633485913276672,-0.4607490459189444,-0.1214210987976873
data\BraTS2021_slice\test\Ungood\img\00999_76.png,1,0.4747897982597351,0.13470700667254043,0.474789947271347,-0.08589592406795532,0.6357560157775879,0.21109380370637781,0.08663496210365429
data\BraTS2021_slice\test\Ungood\img\00999_84.png,1,0.4956223666667938,0.3665239169952701,0.4956226050853729,0.13091435685604808,0.6689125895500183,0.5187419099097504,0.3387267279203562
data\BraTS2021_slice\test\Ungood\img\00999_92.png,1,0.5155347585678101,0.5881014525844429,0.576566755771637,0.9733188261325635,0.698925256729126,0.7972188201941925,0.7862130329703996
data\BraTS2021_slice\test\Ungood\img\01003_60.png,1,0.5008078813552856,0.42422635531353337,0.5512246489524841,0.7095776680088308,0.6331777572631836,0.18717105599718165,0.4403250264398486
data\BraTS2021_slice\test\Ungood\img\01003_68.png,1,0.6039316058158875,1.5717480011481,0.6237958669662476,1.4648430933338628,0.6627804040908813,0.46184353264255495,1.1661448757081725
data\BraTS2021_slice\test\Ungood\img\01003_76.png,1,0.6424699425697327,2.0005879780866245,0.6424699425697327,1.6591885106939945,0.7001152038574219,0.8082599181983167,1.4893454689929784
data\BraTS2021_slice\test\Ungood\img\01003_84.png,1,0.5702741146087646,1.1972202200125792,0.5916678309440613,1.1304792028648827,0.6949002146720886,0.7598718803464418,1.0291904344079679
data\BraTS2021_slice\test\Ungood\img\01003_92.png,1,0.5483043789863586,0.9527493447426956,0.5662643909454346,0.8660997361782004,0.6371334195137024,0.22387424518991336,0.6809077753702697
data\BraTS2021_slice\test\Ungood\img\01004_60.png,1,0.3873770833015442,-0.8379884914813642,0.4387128949165344,-0.4613581394887204,0.5485989451408386,-0.5976057895527122,-0.6323174735075989
data\BraTS2021_slice\test\Ungood\img\01004_68.png,1,0.4199684262275696,-0.4753244035612298,0.4682731032371521,-0.15371822491909484,0.5730916261672974,-0.3703468759704306,-0.3331298348169184
data\BraTS2021_slice\test\Ungood\img\01004_76.png,1,0.4707478284835815,0.0897295018916943,0.4899985194206238,0.0723831985276101,0.5670869946479797,-0.42606172540107906,-0.08798300832725821
data\BraTS2021_slice\test\Ungood\img\01004_84.png,1,0.5760377049446106,1.261355264617499,0.5952937602996826,1.1682150870338999,0.7322332859039307,1.1062722274408672,1.1786141930307552
data\BraTS2021_slice\test\Ungood\img\01004_92.png,1,0.5056222081184387,0.47779835535266557,0.5244366526603699,0.4307888042290889,0.6428467631340027,0.2768863373601854,0.39515783231397994
data\BraTS2021_slice\test\Ungood\img\01005_60.png,1,0.5022017359733582,0.4397366402043371,0.5456125140190125,0.6511708837006761,0.6347307562828064,0.2015807839323376,0.4308294359457836
data\BraTS2021_slice\test\Ungood\img\01005_68.png,1,0.4485528469085693,-0.1572478248044177,0.4830434322357178,0.0,0.4847307503223419,-1.1902161514495313,-0.4491546587513163
data\BraTS2021_slice\test\Ungood\img\01005_76.png,1,0.4464590549468994,-0.1805467466621957,0.4591088891029358,-0.2490923177796539,0.5384665727615356,-0.6916204846546491,-0.3737531830321662
data\BraTS2021_slice\test\Ungood\img\01005_84.png,1,0.5473428964614868,0.9420503323170571,0.5473425388336182,0.6691756514748401,0.5587273240089417,-0.5036281488269663,0.3691992783216437
data\BraTS2021_slice\test\Ungood\img\01005_92.png,1,0.4773605465888977,0.16331331786947711,0.516118586063385,0.3442207641961623,0.5336546897888184,-0.7362682427128007,-0.0762447202157204
data\BraTS2021_slice\test\Ungood\img\01012_60.png,1,0.4570933282375335,-0.06221259171819766,0.4806022644042969,-0.025405797380143456,0.6323036551475525,0.17906057201448883,0.0304807276387159
data\BraTS2021_slice\test\Ungood\img\01012_68.png,1,0.4329960346221924,-0.33035812441954515,0.4807513356208801,-0.02385437880294503,0.6217272877693176,0.08092620455066453,-0.09109543289060854
data\BraTS2021_slice\test\Ungood\img\01012_76.png,1,0.4789808988571167,0.18134398260142062,0.4430078268051147,-0.41665979146105725,0.6140933036804199,0.010093169634104627,-0.07507421307517732
data\BraTS2021_slice\test\Ungood\img\01012_84.png,1,0.4916044175624847,0.32181370512915536,0.5336890816688538,0.527080969658322,0.6552690863609314,0.39214867543048754,0.41368111673932156
data\BraTS2021_slice\test\Ungood\img\01012_92.png,1,0.5192840099334717,0.6298216980495417,0.4921008944511413,0.0942631009886023,0.6985998153686523,0.7941991650598248,0.5060946546993229
data\BraTS2021_slice\test\Ungood\img\01013_60.png,1,0.504794716835022,0.46859034658041726,0.507053554058075,0.24987888265605837,0.5767979621887207,-0.33595709656287476,0.12750404422453362
data\BraTS2021_slice\test\Ungood\img\01013_68.png,1,0.4837125241756439,0.23399571236961034,0.4837125241756439,0.006963394337601337,0.5412179827690125,-0.6660911255598598,-0.14171067295088274
data\BraTS2021_slice\test\Ungood\img\01013_76.png,1,0.5036524534225464,0.45587967308683747,0.5036523342132568,0.21448160225994728,0.5633047223091125,-0.461156091006654,0.06973506144671024
data\BraTS2021_slice\test\Ungood\img\01013_84.png,1,0.526366114616394,0.7086286696191596,0.5551453828811646,0.750381651451268,0.5613409280776978,-0.4793774422359606,0.3265442929448223
data\BraTS2021_slice\test\Ungood\img\01013_92.png,1,0.4663632214069366,0.04093925934327192,0.4897917211055755,0.07023100070530247,0.5353146195411682,-0.7208663423763525,-0.2032320274425927
data\BraTS2021_slice\test\Ungood\img\01015_60.png,1,0.5347945690155029,0.8024173095707948,0.5003843307495117,0.18047073550639456,0.6957365274429321,0.7676317303812978,0.5835065918194957
data\BraTS2021_slice\test\Ungood\img\01015_68.png,1,0.5593444108963013,1.0755986275205256,0.5980185866355896,1.1965729839777728,0.7220797538757324,1.0120611994501574,1.0947442703161518
data\BraTS2021_slice\test\Ungood\img\01015_76.png,1,0.5448734760284424,0.914571559470104,0.5458081364631653,0.653206771653641,0.6713522672653198,0.5413788154600813,0.7030523821946089
data\BraTS2021_slice\test\Ungood\img\01015_84.png,1,0.5281915664672852,0.7289416046230405,0.5234184861183167,0.4201925098925421,0.7175701856613159,0.9702185129747004,0.7064508758300942
data\BraTS2021_slice\test\Ungood\img\01015_92.png,1,0.5173732042312622,0.6085589778002628,0.5431059002876282,0.625083975725665,0.6942596435546875,0.7539282477953337,0.6625237337737538
data\BraTS2021_slice\test\Ungood\img\01018_60.png,1,0.4949943125247955,0.35953516899893,0.5131354928016663,0.31317502371170536,0.543375551700592,-0.6460718075097054,0.008879461733643346
data\BraTS2021_slice\test\Ungood\img\01018_68.png,1,0.4717044532299042,0.10037445880231943,0.5091438889503479,0.2716334806178132,0.5217212438583374,-0.8469944614768602,-0.15832884068557584
data\BraTS2021_slice\test\Ungood\img\01018_76.png,1,0.4787232279777527,0.17847671890319763,0.4782886207103729,-0.04948442161118014,0.5717633962631226,-0.3826710508814655,-0.08455958452981599
data\BraTS2021_slice\test\Ungood\img\01018_84.png,1,0.3946816921234131,-0.7567055783467529,0.464616596698761,-0.1917723328906321,0.5611726641654968,-0.4809387034894991,-0.47647220490896125
data\BraTS2021_slice\test\Ungood\img\01018_92.png,1,0.3750755786895752,-0.974874963458637,0.3970414996147156,-0.8950419739056482,0.5517098307609558,-0.5687409835503457,-0.8128859736382102
data\BraTS2021_slice\test\Ungood\img\01019_60.png,1,0.4512158632278442,-0.12761479045114302,0.4866245090961456,0.03726909389339011,0.5822153687477112,-0.2856908995834701,-0.12534553204707433
data\BraTS2021_slice\test\Ungood\img\01019_68.png,1,0.4790802299976349,0.182449301813331,0.497862845659256,0.15422905786524554,0.621447741985321,0.07833239821729737,0.13833691929862463
data\BraTS2021_slice\test\Ungood\img\01019_76.png,1,0.5163349509239197,0.5970056892600486,0.5483253002166748,0.679403476145311,0.7364012598991394,1.1449453821260198,0.8071181825104599
data\BraTS2021_slice\test\Ungood\img\01019_84.png,1,0.5656436681747437,1.1456943704497409,0.5820374488830566,1.0302535927343242,0.7835465669631958,1.5823899906728052,1.2527793179522901
data\BraTS2021_slice\test\Ungood\img\01019_92.png,1,0.480384886264801,0.19696702132722269,0.4523924589157104,-0.3189917578174195,0.673988401889801,0.5658385750988508,0.14793794620288467
data\BraTS2021_slice\test\Ungood\img\01021_60.png,1,0.5034977793693542,0.4541585189584802,0.5060179829597473,0.2391014550829894,0.6311310529708862,0.16818041167411948,0.2871467952385297
data\BraTS2021_slice\test\Ungood\img\01021_68.png,1,0.5568951964378357,1.0483446990857161,0.5778027176856995,0.98618176720285,0.6853681206703186,0.671426955731358,0.9019844740066413
data\BraTS2021_slice\test\Ungood\img\01021_76.png,1,0.531976580619812,0.7710598047998982,0.5717625617980957,0.9233204699787169,0.6876435279846191,0.6925396544043412,0.7956399763943187
data\BraTS2021_slice\test\Ungood\img\01021_84.png,1,0.4839797019958496,0.2369687656953759,0.5057212114334106,0.2360128852725652,0.5880967378616333,-0.2311197583612232,0.08062063086890597
data\BraTS2021_slice\test\Ungood\img\01021_92.png,1,0.5547135472297668,1.0240681351527166,0.5597903728485107,0.7987231347463793,0.6462268829345703,0.30824927197829166,0.7103468472924624
data\BraTS2021_slice\test\Ungood\img\01022_60.png,1,0.4220581948757171,-0.45207025160852465,0.4324405193328857,-0.5266362007179581,0.6452451944351196,0.29914053204000657,-0.2265219734288254
data\BraTS2021_slice\test\Ungood\img\01022_68.png,1,0.3859679400920868,-0.8536689020114449,0.4386087357997894,-0.4624421474709898,0.5312435030937195,-0.7586407901762765,-0.6915839465529037
data\BraTS2021_slice\test\Ungood\img\01022_76.png,1,0.4801216423511505,0.1940377430197506,0.5002968311309814,0.17956010676935846,0.6235673427581787,0.09799942316844228,0.15719909098585044
data\BraTS2021_slice\test\Ungood\img\01022_84.png,1,0.45135697722435,-0.126044527484327,0.4696473181247711,-0.1394164532251331,0.6654777526855469,0.486871275032789,0.07380343144110962
data\BraTS2021_slice\test\Ungood\img\01022_92.png,1,0.4275639057159424,-0.39080479210431257,0.3994095027446747,-0.8703976184701313,0.6944759488105774,0.7559352676639456,-0.16842238097016604
data\BraTS2021_slice\test\Ungood\img\01024_60.png,1,0.4747207462787628,0.13393862244991925,0.5223636031150818,0.4092140988652499,0.7077366709709167,0.8789768125327855,0.47404317794931816
data\BraTS2021_slice\test\Ungood\img\01024_68.png,1,0.4468889832496643,-0.1757626677690006,0.4678185284137726,-0.15844909008463015,0.598807692527771,-0.1317366031147245,-0.15531612032278508
data\BraTS2021_slice\test\Ungood\img\01024_76.png,1,0.4539772570133209,-0.09688704901160423,0.4825515747070312,-0.005118874889661282,0.6147500872612,0.016187231891540182,-0.028606230669908445
data\BraTS2021_slice\test\Ungood\img\01024_84.png,1,0.4445738494396209,-0.20152459766364106,0.5021302103996277,0.19864050821519869,0.6772342920303345,0.5959560402366282,0.19769065026272858
data\BraTS2021_slice\test\Ungood\img\01024_92.png,1,0.4565212428569793,-0.06857854059063444,0.4911831021308899,0.08471142435857433,0.6694231033325195,0.5234787865078933,0.17987055675861102
data\BraTS2021_slice\test\Ungood\img\01026_60.png,1,0.4091984927654266,-0.5951681333785012,0.4091984927654266,-0.7685213386738695,0.5591604709625244,-0.49960913163622445,-0.621099534562865
data\BraTS2021_slice\test\Ungood\img\01026_68.png,1,0.4065043330192566,-0.625147719959932,0.4875552952289581,0.046956000131507115,0.5505608916282654,-0.5794015828855238,-0.3858644342379829
data\BraTS2021_slice\test\Ungood\img\01026_76.png,1,0.4240948259830475,-0.42940739403170675,0.4221745729446411,-0.633476275578091,0.5286650657653809,-0.7825651970366454,-0.6151496222154811
data\BraTS2021_slice\test\Ungood\img\01026_84.png,1,0.473332941532135,0.1184956582311881,0.5049099326133728,0.2275697192372802,0.5967448949813843,-0.15087657104333232,0.06506293547504532
data\BraTS2021_slice\test\Ungood\img\01026_92.png,1,0.4420048594474792,-0.23011134275391626,0.4559614360332489,-0.28184858874256935,0.6186267137527466,0.05215707626592543,-0.1532676184101867
data\BraTS2021_slice\test\Ungood\img\01029_60.png,1,0.5069674849510193,0.49276808509333014,0.5090782642364502,0.27095050906503615,0.5857154726982117,-0.2532146745284623,0.17016797320996796
data\BraTS2021_slice\test\Ungood\img\01029_68.png,1,0.5015923380851746,0.43295549191596516,0.50152188539505,0.19230952940716706,0.5919575095176697,-0.19529702539081997,0.1433226653107707
data\BraTS2021_slice\test\Ungood\img\01029_76.png,1,0.4770021736621856,0.1593254800287257,0.5098273754119873,0.2787466820671272,0.5834404230117798,-0.2743240548991001,0.05458270239891759
data\BraTS2021_slice\test\Ungood\img\01029_84.png,1,0.4701193869113922,0.08273644271931138,0.4650054275989532,-0.1877256799164808,0.5637625455856323,-0.4569081109540755,-0.18729911605041497
data\BraTS2021_slice\test\Ungood\img\01029_92.png,1,0.4205314218997955,-0.46905960151136566,0.4432686865329742,-0.4139449640307858,0.5746652483940125,-0.35574579260001987,-0.4129167860473904
data\BraTS2021_slice\test\Ungood\img\01032_60.png,1,0.4215749502182007,-0.4574476146511664,0.4215746521949768,-0.6397197893643775,0.5982850790023804,-0.136585748942222,-0.41125105098592196
data\BraTS2021_slice\test\Ungood\img\01032_68.png,1,0.4324780106544494,-0.33612249841937364,0.4303410649299621,-0.5484857075330961,0.5753751397132874,-0.3491589624442836,-0.41125572279891776
data\BraTS2021_slice\test\Ungood\img\01032_76.png,1,0.5629806518554688,1.1160613360964662,0.57489413022995,0.9559114258473407,0.6120569705963135,-0.008801243920939235,0.6877238393409558
data\BraTS2021_slice\test\Ungood\img\01032_84.png,1,0.490130215883255,0.30540934865260055,0.5099594593048096,0.2801213096429256,0.6457729935646057,0.3040377932515132,0.2965228171823464
data\BraTS2021_slice\test\Ungood\img\01032_92.png,1,0.5497854948043823,0.969230639130191,0.5818290114402771,1.0280843361311802,0.5849411487579346,-0.26039935215677207,0.5789718743681997
data\BraTS2021_slice\test\Ungood\img\01038_60.png,1,0.4627211987972259,0.00041221475559694286,0.485000342130661,0.02036601320163541,0.6266751885414124,0.12683602360087237,0.049204750519368234
data\BraTS2021_slice\test\Ungood\img\01038_68.png,1,0.4509519338607788,-0.13055169622392318,0.4957731664180755,0.13248128341582488,0.5242676734924316,-0.8233670426764099,-0.2738124851615027
data\BraTS2021_slice\test\Ungood\img\01038_76.png,1,0.4448291063308716,-0.19868419590846118,0.4688398241996765,-0.14782022898466757,0.5636093020439148,-0.45833000350910474,-0.26827814280074447
data\BraTS2021_slice\test\Ungood\img\01038_84.png,1,0.4932121634483337,0.33970409082520386,0.5089172720909119,0.2692750266272061,0.5326110124588013,-0.745952155057632,-0.045657679201740686
data\BraTS2021_slice\test\Ungood\img\01038_92.png,1,0.4614737033843994,-0.013469440477332794,0.4614737033843994,-0.22448114942685599,0.5259374380111694,-0.8078738890254616,-0.3486081596432168
data\BraTS2021_slice\test\Ungood\img\01040_60.png,1,0.3609113693237304,-1.1324889065978736,0.4315528571605682,-0.5358743059402402,0.5018051266670227,-1.0317890599443023,-0.9000507574941387
data\BraTS2021_slice\test\Ungood\img\01040_68.png,1,0.3404392898082733,-1.3602944334260727,0.3404390215873718,-1.4841170344022883,0.4816594421863556,-1.2187137319923336,-1.354375066606898
data\BraTS2021_slice\test\Ungood\img\01040_76.png,1,0.3748887181282043,-0.976954276827578,0.4288612008094787,-0.5638869951919057,0.5513056516647339,-0.5724912182511054,-0.7044441634235297
data\BraTS2021_slice\test\Ungood\img\01040_84.png,1,0.3734497725963592,-0.9929663162841245,0.4250535368919372,-0.6035142329162518,0.5685499906539917,-0.41248710355619694,-0.669655884252191
data\BraTS2021_slice\test\Ungood\img\01040_92.png,1,0.3980004489421844,-0.7197757127244526,0.3606409132480621,-1.2738712825039566,0.6226969361305237,0.08992322830998585,-0.6345745889728077
data\BraTS2021_slice\test\Ungood\img\01041_60.png,1,0.4752900004386902,0.1402730665743418,0.4898232519626617,0.0705591496166731,0.5986927151679993,-0.13280343731878957,0.02600959295740845
data\BraTS2021_slice\test\Ungood\img\01041_68.png,1,0.505296528339386,0.47417431444424774,0.543282151222229,0.6269182599051035,0.5921112298965454,-0.1938707084326635,0.30240728863889593
data\BraTS2021_slice\test\Ungood\img\01041_76.png,1,0.4979037344455719,0.3919101113162242,0.5071027278900146,0.2503906460811638,0.5991147756576538,-0.12888728750075698,0.171137823298877
data\BraTS2021_slice\test\Ungood\img\01041_84.png,1,0.5004222393035889,0.41993507700506644,0.5114127993583679,0.29524655521182974,0.596492350101471,-0.15321984554961732,0.18732059555575964
data\BraTS2021_slice\test\Ungood\img\01041_92.png,1,0.3528057634830475,-1.2226850103891045,0.3528057634830475,-1.3554134955426957,0.5147029757499695,-0.9121144858553215,-1.1634043305957071
data\BraTS2021_slice\test\Ungood\img\01042_60.png,1,0.4855405390262604,0.2543371674611673,0.5670720338821411,0.8745050627359927,0.7629228830337524,1.3910301310148723,0.839957453737344
data\BraTS2021_slice\test\Ungood\img\01042_68.png,1,0.5315247774124146,0.7660323102746772,0.5579316020011902,0.7793784772773937,0.7121140360832214,0.9195928332412043,0.8216678735977583
data\BraTS2021_slice\test\Ungood\img\01042_76.png,1,0.5182357430458069,0.6181569821900349,0.5182355642318726,0.36625264488642884,0.6451734304428101,0.29847465936935114,0.42762809548193825
data\BraTS2021_slice\test\Ungood\img\01042_84.png,1,0.5872263312339783,1.3858580492226873,0.5936129689216614,1.1507227030041443,0.7300936579704285,1.0864193775583766,1.2076667099284026
data\BraTS2021_slice\test\Ungood\img\01042_92.png,1,0.5666320323944092,1.1566925121670515,0.5666318535804749,0.8699240046821701,0.7003880739212036,0.810791782887902,0.9458027665790412
data\BraTS2021_slice\test\Ungood\img\01044_60.png,1,0.5025109648704529,0.4431776219453458,0.5495553016662598,0.6922043852852817,0.6648456454277039,0.4810061756371901,0.5387960609559392
data\BraTS2021_slice\test\Ungood\img\01044_68.png,1,0.4557683169841766,-0.07695681378886546,0.4751396775245666,-0.08225620055667512,0.594893217086792,-0.1680576344873375,-0.10909021627762602
data\BraTS2021_slice\test\Ungood\img\01044_76.png,1,0.5072784423828125,0.4962283013120739,0.5161218643188477,0.34425488175783603,0.6296693086624146,0.1546174038874465,0.3317001956524521
data\BraTS2021_slice\test\Ungood\img\01044_84.png,1,0.6651691794395447,2.253176466218537,0.7035756707191467,2.295129935182836,0.8111056685447693,1.8381011346658345,2.128802512022402
data\BraTS2021_slice\test\Ungood\img\01044_92.png,1,0.6346753239631653,1.913852422143063,0.6497623920440674,1.7350827164774796,0.796953022480011,1.7067837437474196,1.7852396274559874
data\BraTS2021_slice\test\Ungood\img\01045_60.png,1,0.6025921106338501,1.5568426074191697,0.6275530457496643,1.5039449206084339,0.7467670440673828,1.2411258225587596,1.433971116862121
data\BraTS2021_slice\test\Ungood\img\01045_68.png,1,0.522629976272583,0.6670543408817058,0.5176708698272705,0.36037573980830895,0.6138272285461426,0.007624352689083089,0.34501814445969925
data\BraTS2021_slice\test\Ungood\img\01045_76.png,1,0.495629221200943,0.3666001916483572,0.5425139665603638,0.6189235847260018,0.6206374764442444,0.07081423120326898,0.3521126691925427
data\BraTS2021_slice\test\Ungood\img\01045_84.png,1,0.4907034635543823,0.3117882310531695,0.5039389133453369,0.21746409746953146,0.6041386127471924,-0.08227288225253,0.14899314875672365
data\BraTS2021_slice\test\Ungood\img\01045_92.png,1,0.5953722596168518,1.4765028469514272,0.6196998953819275,1.4222153711401406,0.7724345326423645,1.4792853593458741,1.4593345258124806
data\BraTS2021_slice\test\Ungood\img\01049_60.png,1,0.3657744824886322,-1.0783740300061162,0.3730439841747284,-1.1447896590290887,0.4943835139274597,-1.1006515763180504,-1.1079384217844184
data\BraTS2021_slice\test\Ungood\img\01049_68.png,1,0.4091996550559997,-0.595155199850369,0.4269840717315674,-0.5834227110062634,0.5107049345970154,-0.9492108938759901,-0.7092629349108741
data\BraTS2021_slice\test\Ungood\img\01049_76.png,1,0.3831290602684021,-0.885258878659794,0.413061112165451,-0.7283221665520115,0.5231217741966248,-0.8339994364416516,-0.8158601605511524
data\BraTS2021_slice\test\Ungood\img\01049_84.png,1,0.3668471872806549,-1.0664373784269077,0.4057025015354156,-0.8049049267620021,0.5972065329551697,-0.1465931957657356,-0.6726451669848817
data\BraTS2021_slice\test\Ungood\img\01049_92.png,1,0.3843027055263519,-0.8721989999066465,0.4161649048328399,-0.6960202794786594,0.5731270909309387,-0.37001781098783926,-0.6460790301243816
data\BraTS2021_slice\test\Ungood\img\01050_60.png,1,0.4074718058109283,-0.6143820501200745,0.3711273968219757,-1.1647360262221376,0.5108643770217896,-0.9477314840803063,-0.9089498534741727
data\BraTS2021_slice\test\Ungood\img\01050_68.png,1,0.4013815820217132,-0.682151747759059,0.3937065601348877,-0.9297494592366474,0.5421112775802612,-0.6578025593512941,-0.7565679221156668
data\BraTS2021_slice\test\Ungood\img\01050_76.png,1,0.4482816159725189,-0.160265979664182,0.4593393504619598,-0.24669385319399365,0.5013561844825745,-1.0359546354886353,-0.480971489448937
data\BraTS2021_slice\test\Ungood\img\01050_84.png,1,0.3881155550479889,-0.8297710583124691,0.361275166273117,-1.2672704647990511,0.4604431986808777,-1.4155717421114966,-1.1708710884076723
data\BraTS2021_slice\test\Ungood\img\01050_92.png,1,0.287256121635437,-1.9520965332009463,0.2872559130191803,-2.0376059272750053,0.3581452369689941,-2.364758301770287,-2.1181535874154127
data\BraTS2021_slice\test\Ungood\img\01051_60.png,1,0.4375909864902496,-0.279227244908128,0.4152116477489471,-0.705941046094067,0.538672685623169,-0.6897080364028828,-0.5582921091350259
data\BraTS2021_slice\test\Ungood\img\01051_68.png,1,0.4543979167938232,-0.09220610671454062,0.4976142942905426,0.15164232637107625,0.5817422866821289,-0.2900804605361215,-0.07688141362652862
data\BraTS2021_slice\test\Ungood\img\01051_76.png,1,0.5210944414138794,0.6499674920744838,0.5552825927734375,0.751809626487138,0.6101276278495789,-0.02670293202429993,0.45835806217910724
data\BraTS2021_slice\test\Ungood\img\01051_84.png,1,0.4903638362884521,0.30800898780716507,0.4903638362884521,0.07618513553666556,0.5690785050392151,-0.4075832057399994,-0.007796360798722923
data\BraTS2021_slice\test\Ungood\img\01051_92.png,1,0.4482627213001251,-0.16047623240356126,0.4994635581970215,0.17088804291120813,0.5265063643455505,-0.8025950230442271,-0.2640610708455267
data\BraTS2021_slice\test\Ungood\img\01053_60.png,1,0.5343623161315918,0.7976073636213354,0.5224558115005493,0.4101737328272355,0.7470302581787109,1.2435680930850175,0.8171163965111962
data\BraTS2021_slice\test\Ungood\img\01053_68.png,1,0.5278417468070984,0.7250489442841854,0.619982123374939,1.4251525830405942,0.8279937505722046,1.9947996671742747,1.381667064833018
data\BraTS2021_slice\test\Ungood\img\01053_76.png,1,0.6185011863708496,1.7338727609451232,0.6209686994552612,1.4354201081464673,0.7558103799819946,1.3250357339683827,1.4981095343533242
data\BraTS2021_slice\test\Ungood\img\01053_84.png,1,0.5962371826171875,1.4861273816553164,0.5962371230125427,1.1780328806449831,0.794670820236206,1.6856079973298728,1.4499227532100574
data\BraTS2021_slice\test\Ungood\img\01053_92.png,1,0.5306728482246399,0.756552365782727,0.536998987197876,0.5615279208819948,0.7544164061546326,1.312101544476174,0.8767272770469652
data\BraTS2021_slice\test\Ungood\img\01058_60.png,1,0.3854107558727264,-0.8598690364206494,0.3741785287857055,-1.1329821912531262,0.5165438652038574,-0.895033524532071,-0.9626282507352821
data\BraTS2021_slice\test\Ungood\img\01058_68.png,1,0.3981554806232452,-0.7180505790489777,0.3981554210186004,-0.8834491366085785,0.5007461905479431,-1.0416145531892065,-0.8810380896155876
data\BraTS2021_slice\test\Ungood\img\01058_76.png,1,0.3736379146575928,-0.9908727428713454,0.3866616487503052,-1.0030674789541167,0.4201337397098541,-1.7895889370012004,-1.261176386275554
data\BraTS2021_slice\test\Ungood\img\01058_84.png,1,0.3702884912490845,-1.0281438546589796,0.3988116979598999,-0.8766191109211555,0.5547888278961182,-0.540172059507116,-0.8149783416957503
data\BraTS2021_slice\test\Ungood\img\01058_92.png,1,0.3798897266387939,-0.9213049531930643,0.3897709548473358,-0.9707082123452225,0.5136955380439758,-0.9214621435624796,-0.9378251030335887
data\BraTS2021_slice\test\Ungood\img\01060_60.png,1,0.4739223718643188,0.12505461513882732,0.4763851761817932,-0.06929400839788273,0.6461594104766846,0.3076232189357817,0.1211279418922421
data\BraTS2021_slice\test\Ungood\img\01060_68.png,1,0.4462486505508423,-0.18288804688304397,0.4843579530715942,0.013680521911848327,0.6414042115211487,0.2635014117993854,0.03143129560939659
data\BraTS2021_slice\test\Ungood\img\01060_76.png,1,0.4803082048892975,0.19611374009942628,0.5280831456184387,0.46873869855769557,0.6579023003578186,0.4165813356001025,0.3604779247524081
data\BraTS2021_slice\test\Ungood\img\01060_84.png,1,0.5094228982925415,0.5200909923448442,0.6092942357063293,1.3139212678334045,0.7331193685531616,1.114493874552133,0.9828353782434605
data\BraTS2021_slice\test\Ungood\img\01060_92.png,1,0.5125295519828796,0.5546606548974883,0.6202102303504944,1.4275265450137804,0.7750582695007324,1.5036300845033346,1.1619390948048678
data\BraTS2021_slice\test\Ungood\img\01061_60.png,1,0.512259840965271,0.5516594131129732,0.5681963562965393,0.8862061457514641,0.6918022036552429,0.7311265332285118,0.722997364030983
data\BraTS2021_slice\test\Ungood\img\01061_68.png,1,0.4763230383396148,0.1517683200524239,0.534126877784729,0.5316372149400183,0.6659443378448486,0.4912005534928312,0.3915353628284244
