path,label,solution_a_reproject_k1_1__raw,solution_a_reproject_k1_1__norm,reproject_k256_early__raw,reproject_k256_early__norm,reproject_k1024_early__raw,reproject_k1024_early__norm,ensemble_score
data\BraTS2021_slice\test\Ungood\img\01022_92.png,1,0.6944759488105774,0.8303715670436187,0.3994095027446747,0.10150780829294562,0.4275639057159424,0.2948303715670436,0.4089032489678692
data\BraTS2021_slice\test\Ungood\img\01024_60.png,1,0.7077366709709167,0.8683360258481422,0.5223636031150818,0.6995153473344103,0.4747207462787628,0.5689283791060851,0.7122599174295459
data\BraTS2021_slice\test\Ungood\img\01024_68.png,1,0.598807692527771,0.4235325794291869,0.4678185284137726,0.41976305869682284,0.4468889832496643,0.40603123317178247,0.4164422904325974
data\BraTS2021_slice\test\Ungood\img\01024_76.png,1,0.6147500872612,0.5080775444264943,0.4825515747070312,0.4970382337102854,0.4539772570133209,0.44964997307485194,0.4849219170705439
data\BraTS2021_slice\test\Ungood\img\01024_84.png,1,0.6772342920303345,0.7708669897684437,0.5021302103996277,0.6047388260635433,0.4445738494396209,0.3914916532040926,0.5890324896786931
data\BraTS2021_slice\test\Ungood\img\01024_92.png,1,0.6694231033325195,0.7431340872374798,0.4911831021308899,0.5446957458266021,0.4565212428569793,0.4649973074851912,0.5842757135164243
data\BraTS2021_slice\test\Ungood\img\01026_60.png,1,0.5591604709625244,0.23451803984921918,0.4091984927654266,0.13462574044157244,0.4091984927654266,0.19763058696822833,0.18892478908633997
data\BraTS2021_slice\test\Ungood\img\01026_68.png,1,0.5505608916282654,0.20301561658589123,0.4875552952289581,0.524232633279483,0.4065043330192566,0.18282175551965535,0.3033566684616765
data\BraTS2021_slice\test\Ungood\img\01026_76.png,1,0.5286650657653809,0.12950996230479267,0.4221745729446411,0.1841680129240711,0.4240948259830475,0.27329025309639204,0.1956560761084186
data\BraTS2021_slice\test\Ungood\img\01026_84.png,1,0.5967448949813843,0.4106085083467959,0.5049099326133728,0.6173936456650512,0.473332941532135,0.5605815831987075,0.5295279124035182
data\BraTS2021_slice\test\Ungood\img\01026_92.png,1,0.6186267137527466,0.5220786214324179,0.4559614360332489,0.34787291330102316,0.4420048594474792,0.3772213247172859,0.4157242864835757
data\BraTS2021_slice\test\Ungood\img\01029_60.png,1,0.5857154726982117,0.3570274636510501,0.5090782642364502,0.6354334948842219,0.5069674849510193,0.7372105546580506,0.5765571710644408
data\BraTS2021_slice\test\Ungood\img\01029_68.png,1,0.5919575095176697,0.388529886914378,0.50152188539505,0.6031233171782445,0.5015923380851746,0.7116316639741519,0.5677616226889248
data\BraTS2021_slice\test\Ungood\img\01029_76.png,1,0.5834404230117798,0.3446418955304254,0.5098273754119873,0.6389337641357028,0.4770021736621856,0.5821217016693592,0.5218991204451624
data\BraTS2021_slice\test\Ungood\img\01029_84.png,1,0.5637625455856323,0.252827140549273,0.4650054275989532,0.40064620355411956,0.4701193869113922,0.5436187399030694,0.39903069466882063
data\BraTS2021_slice\test\Ungood\img\01029_92.png,1,0.5746652483940125,0.30156165858912226,0.4432686865329742,0.2797522886375875,0.4205314218997955,0.2563274098007539,0.2792137856758212
data\BraTS2021_slice\test\Ungood\img\01032_60.png,1,0.5982850790023804,0.420032310177706,0.4215746521949768,0.18147549811523964,0.4215749502182007,0.2606354334948842,0.28738108059594325
data\BraTS2021_slice\test\Ungood\img\01032_68.png,1,0.5753751397132874,0.3042541733979537,0.4303410649299621,0.2172859450726979,0.4324780106544494,0.31906300484652667,0.2802010411057261
data\BraTS2021_slice\test\Ungood\img\01032_76.png,1,0.6120569705963135,0.49676898222940225,0.57489413022995,0.8931071620893914,0.5629806518554688,0.9213785675821217,0.7704182373003051
data\BraTS2021_slice\test\Ungood\img\01032_84.png,1,0.6457729935646057,0.6515885837372105,0.5099594593048096,0.6400107700592353,0.490130215883255,0.656165858912224,0.6492550709028899
data\BraTS2021_slice\test\Ungood\img\01032_92.png,1,0.5849411487579346,0.3543349488422186,0.5818290114402771,0.9133010231556273,0.5497854948043823,0.8922994076467421,0.7199784598815293
data\BraTS2021_slice\test\Ungood\img\01038_60.png,1,0.6266751885414124,0.5624663435648896,0.485000342130661,0.5107700592353258,0.4627211987972259,0.5002692514808832,0.5245018847603662
data\BraTS2021_slice\test\Ungood\img\01038_68.png,1,0.5242676734924316,0.11954765751211632,0.4957731664180755,0.5683898761443188,0.4509519338607788,0.4305331179321486,0.37282355052952787
data\BraTS2021_slice\test\Ungood\img\01038_76.png,1,0.5636093020439148,0.2520193861066236,0.4688398241996765,0.4254173397953689,0.4448291063308716,0.3936456650511578,0.35702746365105004
data\BraTS2021_slice\test\Ungood\img\01038_84.png,1,0.5326110124588013,0.14054927302100162,0.5089172720909119,0.6340872374798061,0.4932121634483337,0.6707054388799139,0.4817806497935739
data\BraTS2021_slice\test\Ungood\img\01038_92.png,1,0.5259374380111694,0.1230479267635972,0.4614737033843994,0.38206785137318255,0.4614737033843994,0.4921917070543888,0.3324358283970562
data\BraTS2021_slice\test\Ungood\img\01040_60.png,1,0.5018051266670227,0.06946688206785137,0.4315528571605682,0.22186322024771135,0.3609113693237304,0.04496499730748519,0.11209836654101596
data\BraTS2021_slice\test\Ungood\img\01040_68.png,1,0.4816594421863556,0.03769520732364028,0.3404390215873718,0.015347334410339256,0.3404392898082733,0.018578352180936994,0.02387363130497218
data\BraTS2021_slice\test\Ungood\img\01040_76.png,1,0.5513056516647339,0.20678513731825526,0.4288612008094787,0.21082390953150243,0.3748887181282043,0.07027463651050081,0.1626278944534195
data\BraTS2021_slice\test\Ungood\img\01040_84.png,1,0.5685499906539917,0.2743672590199246,0.4250535368919372,0.1938610662358643,0.3734497725963592,0.0683898761443188,0.17887273380003588
data\BraTS2021_slice\test\Ungood\img\01040_92.png,1,0.6226969361305237,0.5452342487883683,0.3606409132480621,0.028540656973613354,0.3980004489421844,0.1440495422724825,0.23927481601148806
data\BraTS2021_slice\test\Ungood\img\01041_60.png,1,0.5986927151679993,0.42299407646742054,0.4898232519626617,0.5363489499192245,0.4752900004386902,0.5716208939149166,0.5103213067671872
data\BraTS2021_slice\test\Ungood\img\01041_68.png,1,0.5921112298965454,0.38987614431879375,0.543282151222229,0.7953688745288099,0.505296528339386,0.730479267635972,0.6385747621611919
data\BraTS2021_slice\test\Ungood\img\01041_76.png,1,0.5991147756576538,0.4262250942380183,0.5071027278900146,0.6268174474959612,0.4979037344455719,0.6954765751211631,0.5828397056183808
data\BraTS2021_slice\test\Ungood\img\01041_84.png,1,0.596492350101471,0.4087237479806139,0.5114127993583679,0.6478190630048465,0.5004222393035889,0.7062466343564889,0.5875964817806497
data\BraTS2021_slice\test\Ungood\img\01041_92.png,1,0.5147029757499695,0.09827679052234788,0.3528057634830475,0.022886375875067314,0.3528057634830475,0.03257942918686053,0.051247531861425236
data\BraTS2021_slice\test\Ungood\img\01042_60.png,1,0.7629228830337524,0.9695745826602046,0.5670720338821411,0.8726440495422725,0.4855405390262604,0.6292407108239095,0.8238197810087955
data\BraTS2021_slice\test\Ungood\img\01042_68.png,1,0.7121140360832214,0.8785675821217017,0.5579316020011902,0.8454496499730748,0.5315247774124146,0.8403338718362952,0.8547837013103572
data\BraTS2021_slice\test\Ungood\img\01042_76.png,1,0.6451734304428101,0.6499730748519117,0.5182355642318726,0.6809369951534734,0.5182357430458069,0.789983844911147,0.7069646383055106
data\BraTS2021_slice\test\Ungood\img\01042_84.png,1,0.7300936579704285,0.9243403338718363,0.5936129689216614,0.9369951534733441,0.5872263312339783,0.9641895530425417,0.9418416801292406
data\BraTS2021_slice\test\Ungood\img\01042_92.png,1,0.7003880739212036,0.8497576736672051,0.5666318535804749,0.8707592891760905,0.5666320323944092,0.927571351642434,0.8826961048285764
data\BraTS2021_slice\test\Ungood\img\01044_60.png,1,0.6648456454277039,0.7269789983844911,0.5495553016662598,0.8209477652127086,0.5025109648704529,0.717555196553581,0.7551606533835936
data\BraTS2021_slice\test\Ungood\img\01044_68.png,1,0.594893217086792,0.40064620355411956,0.4751396775245666,0.4553042541733979,0.4557683169841766,0.4614970382337103,0.4391491653204092
data\BraTS2021_slice\test\Ungood\img\01044_76.png,1,0.6296693086624146,0.5767366720516963,0.5161218643188477,0.6715131933225633,0.5072784423828125,0.7385568120624664,0.6622688924789086
data\BraTS2021_slice\test\Ungood\img\01044_84.png,1,0.8111056685447693,0.9921917070543887,0.7035756707191467,0.9986537425955843,0.6651691794395447,0.9970382337102854,0.9959612277867527
data\BraTS2021_slice\test\Ungood\img\01044_92.png,1,0.796953022480011,0.9881529348411416,0.6497623920440674,0.9865374259558427,0.6346753239631653,0.9889606892837911,0.9878836833602584
data\BraTS2021_slice\test\Ungood\img\01045_60.png,1,0.7467670440673828,0.9493807215939688,0.6275530457496643,0.9773828756058158,0.6025921106338501,0.975767366720517,0.9675103213067673
data\BraTS2021_slice\test\Ungood\img\01045_68.png,1,0.6138272285461426,0.5032310177705978,0.5176708698272705,0.6774367259019924,0.522629976272583,0.8072159396876682,0.6626278944534194
data\BraTS2021_slice\test\Ungood\img\01045_76.png,1,0.6206374764442444,0.5325794291868605,0.5425139665603638,0.7926763597199784,0.495629221200943,0.6852450188476037,0.6701669359181475
data\BraTS2021_slice\test\Ungood\img\01045_84.png,1,0.6041386127471924,0.4542272482498654,0.5039389133453369,0.6136241249326871,0.4907034635543823,0.6575121163166397,0.5751211631663974
data\BraTS2021_slice\test\Ungood\img\01045_92.png,1,0.7724345326423645,0.9765751211631664,0.6196998953819275,0.9698438341410878,0.5953722596168518,0.9709208400646203,0.9724465984562914
data\BraTS2021_slice\test\Ungood\img\01049_60.png,1,0.4943835139274597,0.05627355950457728,0.3730439841747284,0.04792676359719979,0.3657744824886322,0.05277329025309639,0.05232453778495781
data\BraTS2021_slice\test\Ungood\img\01049_68.png,1,0.5107049345970154,0.0888529886914378,0.4269840717315674,0.20247711362412493,0.4091996550559997,0.19789983844911146,0.16307664692155804
data\BraTS2021_slice\test\Ungood\img\01049_76.png,1,0.5231217741966248,0.11739364566505116,0.413061112165451,0.14781906300484654,0.3831290602684021,0.09504577275175013,0.12008616047388261
data\BraTS2021_slice\test\Ungood\img\01049_84.png,1,0.5972065329551697,0.41195476575121165,0.4057025015354156,0.12197092084006463,0.3668471872806549,0.05492730210016155,0.1962843295638126
data\BraTS2021_slice\test\Ungood\img\01049_92.png,1,0.5731270909309387,0.2959073774905762,0.4161649048328399,0.15858912224017233,0.3843027055263519,0.09746903607969844,0.18398851193681565
data\BraTS2021_slice\test\Ungood\img\01050_60.png,1,0.5108643770217896,0.08966074313408724,0.3711273968219757,0.04281098546042003,0.4074718058109283,0.1884760366182014,0.10698258840423622
data\BraTS2021_slice\test\Ungood\img\01050_68.png,1,0.5421112775802612,0.16962843295638125,0.3937065601348877,0.08454496499730749,0.4013815820217132,0.1626278944534195,0.13893376413570274
data\BraTS2021_slice\test\Ungood\img\01050_76.png,1,0.5013561844825745,0.0683898761443188,0.4593393504619598,0.37049003769520733,0.4482816159725189,0.4141087775982768,0.28432956381260094
data\BraTS2021_slice\test\Ungood\img\01050_84.png,1,0.4604431986808777,0.019116855142703285,0.361275166273117,0.029079159935379646,0.3881155550479889,0.10877759827679052,0.05232453778495782
data\BraTS2021_slice\test\Ungood\img\01050_92.png,1,0.3581452369689941,0.0,0.2872559130191803,0.0013462574044157242,0.287256121635437,0.0010770059235325794,0.0008077544426494345
data\BraTS2021_slice\test\Ungood\img\01051_60.png,1,0.538672685623169,0.15724286483575659,0.4152116477489471,0.15643511039310717,0.4375909864902496,0.35137318255250405,0.22168371926045594
data\BraTS2021_slice\test\Ungood\img\01051_68.png,1,0.5817422866821289,0.33521809369951533,0.4976142942905426,0.5805061927840603,0.4543979167938232,0.4534194938072159,0.4563812600969305
data\BraTS2021_slice\test\Ungood\img\01051_76.png,1,0.6101276278495789,0.4868066774367259,0.5552825927734375,0.83817985998923,0.5210944414138794,0.8010231556273559,0.7086698976844372
data\BraTS2021_slice\test\Ungood\img\01051_84.png,1,0.5690785050392151,0.27759827679052235,0.4903638362884521,0.5395799676898223,0.4903638362884521,0.6569736133548735,0.4913839526117394
data\BraTS2021_slice\test\Ungood\img\01051_92.png,1,0.5265063643455505,0.12385568120624664,0.4994635581970215,0.5920840064620355,0.4482627213001251,0.4135702746365105,0.3765033207682642
data\BraTS2021_slice\test\Ungood\img\01053_60.png,1,0.7470302581787109,0.9501884760366182,0.5224558115005493,0.6997845988152935,0.5343623161315918,0.8505654281098546,0.8335128343205888
data\BraTS2021_slice\test\Ungood\img\01053_68.png,1,0.8279937505722046,0.9948842218632202,0.619982123374939,0.9706515885837372,0.5278417468070984,0.8284868066774367,0.931340872374798
data\BraTS2021_slice\test\Ungood\img\01053_76.png,1,0.7558103799819946,0.9617662897145934,0.6209686994552612,0.9717285945072698,0.6185011863708496,0.9846526655896607,0.9727158499371746
data\BraTS2021_slice\test\Ungood\img\01053_84.png,1,0.794670820236206,0.9865374259558427,0.5962371230125427,0.940495422724825,0.5962371826171875,0.9714593430263866,0.9661640639023514
data\BraTS2021_slice\test\Ungood\img\01053_92.png,1,0.7544164061546326,0.9606892837910609,0.536998987197876,0.7670974690360797,0.5306728482246399,0.8373721055465805,0.8550529527912403
data\BraTS2021_slice\test\Ungood\img\01058_60.png,1,0.5165438652038574,0.10285406569736133,0.3741785287857055,0.04954227248249865,0.3854107558727264,0.10177705977382875,0.0847244659845629
data\BraTS2021_slice\test\Ungood\img\01058_68.png,1,0.5007461905479431,0.06758212170166936,0.3981554210186004,0.09854604200323101,0.3981554806232452,0.14566505115778136,0.1039310716208939
data\BraTS2021_slice\test\Ungood\img\01058_76.png,1,0.4201337397098541,0.0032310177705977385,0.3866616487503052,0.07027463651050081,0.3736379146575928,0.06865912762520193,0.04738826063543349
data\BraTS2021_slice\test\Ungood\img\01058_84.png,1,0.5547888278961182,0.21890145395799676,0.3988116979598999,0.10016155088852989,0.3702884912490845,0.06031233171782445,0.12645844552145036
data\BraTS2021_slice\test\Ungood\img\01058_92.png,1,0.5136955380439758,0.096661281637049,0.3897709548473358,0.07619816908992999,0.3798897266387939,0.08616047388260635,0.08633997486986178
data\BraTS2021_slice\test\Ungood\img\01060_60.png,1,0.6461594104766846,0.6537425955842757,0.4763851761817932,0.4614970382337103,0.4739223718643188,0.5643511039310716,0.5598635792496858
data\BraTS2021_slice\test\Ungood\img\01060_68.png,1,0.6414042115211487,0.6316639741518578,0.4843579530715942,0.5078082929456113,0.4462486505508423,0.4009154550350027,0.5134625740441572
data\BraTS2021_slice\test\Ungood\img\01060_76.png,1,0.6579023003578186,0.6987075928917609,0.5280831456184387,0.724824986537426,0.4803082048892975,0.6017770597738288,0.6751032130676718
data\BraTS2021_slice\test\Ungood\img\01060_84.png,1,0.7331193685531616,0.9302638664512655,0.6092942357063293,0.9563812600969306,0.5094228982925415,0.7487883683360258,0.8784778316280739
data\BraTS2021_slice\test\Ungood\img\01060_92.png,1,0.7750582695007324,0.9781906300484653,0.6202102303504944,0.9711900915455035,0.5125295519828796,0.7617124394184168,0.9036977203374618
data\BraTS2021_slice\test\Ungood\img\01061_60.png,1,0.6918022036552429,0.8220247711362413,0.5681963562965393,0.8758750673128702,0.512259840965271,0.7598276790522348,0.8192425058337821
data\BraTS2021_slice\test\Ungood\img\01061_68.png,1,0.6659443378448486,0.7296715131933226,0.534126877784729,0.752827140549273,0.4763230383396148,0.5767366720516963,0.6864117752647639
data\BraTS2021_slice\test\Ungood\img\01061_76.png,1,0.5883480310440063,0.36968228325255786,0.4749755561351776,0.4544964997307485,0.4757205247879028,0.574313408723748,0.46616406390235143
data\BraTS2021_slice\test\Ungood\img\01061_84.png,1,0.6095431447029114,0.48276790522347873,0.5098799467086792,0.6392030156165859,0.4884811639785766,0.6451265481960151,0.5890324896786931
data\BraTS2021_slice\test\Ungood\img\01061_92.png,1,0.6833570003509521,0.791868605277329,0.576535165309906,0.8979536887452881,0.5495415329933167,0.8917609046849758,0.8605277329025309
data\BraTS2021_slice\test\Ungood\img\01063_60.png,1,0.6958754062652588,0.8357565966612817,0.5371292233467102,0.7681744749596123,0.5443472266197205,0.8777598276790523,0.8272302997666487
data\BraTS2021_slice\test\Ungood\img\01063_68.png,1,0.58048015832901,0.32794830371567046,0.51707524061203,0.6750134625740442,0.4678685367107391,0.5306946688206785,0.5112188117034644
data\BraTS2021_slice\test\Ungood\img\01063_76.png,1,0.57610684633255,0.308562197092084,0.4838926792144775,0.5043080236941303,0.4327827095985412,0.3212170166935918,0.37802907915993533
data\BraTS2021_slice\test\Ungood\img\01063_84.png,1,0.6681819558143616,0.7377490576198169,0.5585198402404785,0.8470651588583737,0.5328704714775085,0.8446418955304255,0.809818704002872
data\BraTS2021_slice\test\Ungood\img\01063_92.png,1,0.6911051869392395,0.8198707592891761,0.5677931308746338,0.8750673128702208,0.5357526540756226,0.8551427032848681,0.8500269251480882
data\BraTS2021_slice\test\Ungood\img\01064_60.png,1,0.6109938621520996,0.49084544964997306,0.4144601821899414,0.15401184706515886,0.4635948240756988,0.5053850296176629,0.38341410877759824
data\BraTS2021_slice\test\Ungood\img\01064_68.png,1,0.5046851634979248,0.07619816908992999,0.3716144263744354,0.04496499730748519,0.3457007110118866,0.021540118470651588,0.047567761622688914
data\BraTS2021_slice\test\Ungood\img\01064_76.png,1,0.4894794225692749,0.048465266558966075,0.3812278211116791,0.06246634356488961,0.3812281489372253,0.08992999461497038,0.06695386824627535
data\BraTS2021_slice\test\Ungood\img\01064_84.png,1,0.6205272078514099,0.531502423263328,0.4367333948612213,0.24771136241249328,0.382830262184143,0.09450726978998385,0.291240351821935
data\BraTS2021_slice\test\Ungood\img\01064_92.png,1,0.5825756192207336,0.3408723747980614,0.3157237768173218,0.004308023694130318,0.2974199950695038,0.002154011847065159,0.11577813677975227
data\BraTS2021_slice\test\Ungood\img\01065_60.png,1,0.5638750791549683,0.25363489499192243,0.4297347962856293,0.21405492730210016,0.4610634446144104,0.4905761981690899,0.3194220068210375
data\BraTS2021_slice\test\Ungood\img\01065_68.png,1,0.5744032859802246,0.30048465266558966,0.4938470125198364,0.559504577275175,0.4619090259075165,0.49623047926763597,0.45207323640280017
data\BraTS2021_slice\test\Ungood\img\01065_76.png,1,0.5669035911560059,0.2660204631125471,0.4961213171482086,0.5710823909531503,0.4831130802631378,0.6155088852988692,0.48420391312152217
data\BraTS2021_slice\test\Ungood\img\01065_84.png,1,0.6219304800033569,0.5395799676898223,0.5364273190498352,0.7646742057081314,0.5411196947097778,0.868066774367259,0.7241069825884041
data\BraTS2021_slice\test\Ungood\img\01065_92.png,1,0.5674274563789368,0.2689822294022617,0.5300144553184509,0.7342487883683361,0.4798524081707001,0.5996230479267636,0.534284688565787
data\BraTS2021_slice\test\Ungood\img\01066_60.png,1,0.6013044118881226,0.43968766828217554,0.4547852873802185,0.3430263866451265,0.4458225667476654,0.3982229402261712,0.3936456650511577
data\BraTS2021_slice\test\Ungood\img\01066_68.png,1,0.4620225727558136,0.021809369951534735,0.285999059677124,0.0008077544426494346,0.3028664588928222,0.0029617662897145933,0.00852629689463292
data\BraTS2021_slice\test\Ungood\img\01066_76.png,1,0.3716281354427337,0.0005385029617662897,0.3850171267986297,0.06731287022078622,0.334892064332962,0.014270328486806677,0.027373900556453057
data\BraTS2021_slice\test\Ungood\img\01066_84.png,1,0.4836942255496979,0.040118470651588585,0.4393264353275299,0.26009693053311794,0.4195866286754608,0.24878836833602586,0.1830012565069108
data\BraTS2021_slice\test\Ungood\img\01066_92.png,1,0.518015444278717,0.10635433494884222,0.4173456132411957,0.16612816370490038,0.4173454642295837,0.23801830910070004,0.17016693591814752
data\BraTS2021_slice\test\Ungood\img\01069_60.png,1,0.4503549635410309,0.014808831448572967,0.4078516662120819,0.1289714593430264,0.4078518152236938,0.19143780290791598,0.1117393645665051
data\BraTS2021_slice\test\Ungood\img\01069_68.png,1,0.5403154492378235,0.16289714593430263,0.5021058917045593,0.6044695745826602,0.4608248472213745,0.4884221863220248,0.4185963022796625
data\BraTS2021_slice\test\Ungood\img\01069_76.png,1,0.5644956827163696,0.2568659127625202,0.4222773313522339,0.18470651588583736,0.4222773909568786,0.2641357027463651,0.23523604379824087
data\BraTS2021_slice\test\Ungood\img\01069_84.png,1,0.606438934803009,0.4674205708131395,0.4772999286651611,0.4668820678513732,0.4748105108737945,0.5697361335487345,0.5013462574044156
data\BraTS2021_slice\test\Ungood\img\01069_92.png,1,0.5645960569381714,0.25767366720516965,0.5289075970649719,0.7294022617124394,0.4937855005264282,0.6733979536887453,0.5534912942021182
data\BraTS2021_slice\test\Ungood\img\01070_60.png,1,0.5953998565673828,0.4025309639203016,0.5412966012954712,0.7872913301023156,0.4907059669494629,0.6577813677975228,0.6158678872733799
data\BraTS2021_slice\test\Ungood\img\01070_68.png,1,0.5920255184173584,0.3893376413570275,0.5064598321914673,0.6238556812062467,0.4863677620887756,0.6348949919224556,0.5493627714952432
data\BraTS2021_slice\test\Ungood\img\01070_76.png,1,0.6080574989318848,0.47495961227786754,0.4620657861232757,0.3850296176628972,0.4488482773303985,0.4176090468497577,0.4258660922635074
data\BraTS2021_slice\test\Ungood\img\01070_84.png,1,0.5513886213302612,0.20732364028002154,0.4115902483463287,0.14324178782983307,0.4076805710792541,0.19063004846526657,0.18039849219170706
data\BraTS2021_slice\test\Ungood\img\01070_92.png,1,0.6977519392967224,0.840064620355412,0.4302989542484283,0.21701669359181475,0.4552236795425415,0.4579967689822294,0.505026027643152
data\BraTS2021_slice\test\Ungood\img\01071_60.png,1,0.5527863502502441,0.21270866989768444,0.4130534827709198,0.14754981152396338,0.4197620153427124,0.2501346257404416,0.2034643690540298
data\BraTS2021_slice\test\Ungood\img\01071_68.png,1,0.5415295958518982,0.16855142703284867,0.4492413103580475,0.3072159396876683,0.4168162047863006,0.2364028002154012,0.23739005564530605
data\BraTS2021_slice\test\Ungood\img\01071_76.png,1,0.5727129578590393,0.29321486268174474,0.4706035256385803,0.4326871297792138,0.4706034064292907,0.5457727517501346,0.4238915814036977
data\BraTS2021_slice\test\Ungood\img\01071_84.png,1,0.5496081113815308,0.19789983844911146,0.4255515336990356,0.1957458266020463,0.4331141412258148,0.3228325255788907,0.23882606354334945
data\BraTS2021_slice\test\Ungood\img\01071_92.png,1,0.5045466423034668,0.07512116316639741,0.4622572362422943,0.38637587506731286,0.4168090522289276,0.23613354873451803,0.23254352898940941
data\BraTS2021_slice\test\Ungood\img\01072_60.png,1,0.6230815052986145,0.5471190091545504,0.4190528690814972,0.17178244480344643,0.4558999240398407,0.4620355411954766,0.3936456650511578
data\BraTS2021_slice\test\Ungood\img\01072_68.png,1,0.6573964953422546,0.6962843295638126,0.4959709346294403,0.5697361335487345,0.4578743278980255,0.47442110931610126,0.5801471908095495
data\BraTS2021_slice\test\Ungood\img\01072_76.png,1,0.673895001411438,0.7603661820140011,0.5801724195480347,0.9084544964997308,0.4919594228267669,0.6642434033387183,0.77768802728415
data\BraTS2021_slice\test\Ungood\img\01072_84.png,1,0.6052489876747131,0.46068928379106083,0.524625837802887,0.7094776521270867,0.4655862152576446,0.5172320947765213,0.5624663435648896
data\BraTS2021_slice\test\Ungood\img\01072_92.png,1,0.5380869507789612,0.15508885298869143,0.500544011592865,0.5982767905223478,0.4774647355079651,0.5858912224017232,0.44641895530425413
data\BraTS2021_slice\test\Ungood\img\01073_60.png,1,0.5575454831123352,0.2280560043080237,0.387206107378006,0.07269789983844911,0.4005396068096161,0.15697361335487345,0.15257583916711542
data\BraTS2021_slice\test\Ungood\img\01073_68.png,1,0.5847232937812805,0.35218093699515346,0.5290029048919678,0.7296715131933226,0.5024558901786804,0.7172859450726979,0.5997127984203913
data\BraTS2021_slice\test\Ungood\img\01073_76.png,1,0.5514481663703918,0.20759289176090467,0.4904935359954834,0.5406569736133549,0.4791643917560577,0.5950457727517501,0.44776521270866987
data\BraTS2021_slice\test\Ungood\img\01073_84.png,1,0.6219021081924438,0.5393107162089391,0.5358483791351318,0.7609046849757674,0.4944442510604858,0.6779752288637587,0.6593968766828218
data\BraTS2021_slice\test\Ungood\img\01073_92.png,1,0.5509839057922363,0.20490037695207325,0.5229485034942627,0.7005923532579429,0.5092824101448059,0.7477113624124933,0.5510680308741698
data\BraTS2021_slice\test\Ungood\img\01076_60.png,1,0.5326600074768066,0.14081852450188476,0.4749607741832733,0.45395799676898224,0.4739966094493866,0.5654281098546042,0.38673487704182374
data\BraTS2021_slice\test\Ungood\img\01076_68.png,1,0.4989198744297027,0.06381260096930533,0.4674221873283386,0.41733979536887456,0.4529692232608795,0.44507269789983844,0.30874169807933943
data\BraTS2021_slice\test\Ungood\img\01076_76.png,1,0.5521613359451294,0.2113624124932687,0.4749817848205566,0.45476575121163165,0.4749822914600372,0.5713516424340334,0.41249326871297787
data\BraTS2021_slice\test\Ungood\img\01076_84.png,1,0.6274845600128174,0.56677436725902,0.4622188210487366,0.3861066235864297,0.4392715990543365,0.36268174474959614,0.4385209118650152
data\BraTS2021_slice\test\Ungood\img\01076_92.png,1,0.5660161375999451,0.2622509423801831,0.4602019190788269,0.3745288099084545,0.4795283675193786,0.5971997845988153,0.4113265122958176
data\BraTS2021_slice\test\Ungood\img\01078_60.png,1,0.6486627459526062,0.6626278944534195,0.5214771628379822,0.6968228325255789,0.4872273802757263,0.6386645126548196,0.6660384132112727
data\BraTS2021_slice\test\Ungood\img\01078_68.png,1,0.6934648752212524,0.8263327948303716,0.5654388666152954,0.868066774367259,0.4600351750850677,0.4859989229940765,0.7267994973972356
data\BraTS2021_slice\test\Ungood\img\01078_76.png,1,0.7616617679595947,0.968497576736672,0.6773878931999207,0.9954227248249865,0.6384328603744507,0.9900376952073237,0.9846526655896606
data\BraTS2021_slice\test\Ungood\img\01078_84.png,1,0.6863834261894226,0.8053311793214862,0.6529486775398254,0.9886914378029079,0.6186841726303101,0.9851911685514271,0.9264045952252737
data\BraTS2021_slice\test\Ungood\img\01078_92.png,1,0.6329296827316284,0.5912762520193862,0.5237856507301331,0.7049003769520732,0.5482770800590515,0.8887991383952611,0.7283252557889068
data\BraTS2021_slice\test\Ungood\img\01079_60.png,1,0.7657070755958557,0.9722670974690361,0.5784921646118164,0.9022617124394184,0.5432640910148621,0.8742595584275713,0.9162627894453419
data\BraTS2021_slice\test\Ungood\img\01079_68.png,1,0.7160366773605347,0.8914916532040926,0.5569413900375366,0.8424878836833603,0.5322606563568115,0.8435648896068928,0.8591814754981152
data\BraTS2021_slice\test\Ungood\img\01079_76.png,1,0.7662328481674194,0.9728056004308023,0.6019983887672424,0.9491114701130856,0.570669949054718,0.9359181475498115,0.9526117393645664
data\BraTS2021_slice\test\Ungood\img\01079_84.png,1,0.7702942490577698,0.9754981152396338,0.5843741297721863,0.9208400646203554,0.5499396920204163,0.8931071620893914,0.9298151139831269
data\BraTS2021_slice\test\Ungood\img\01079_92.png,1,0.7628084421157837,0.9693053311793215,0.5669922232627869,0.8723747980613893,0.5414956212043762,0.8691437802907916,0.9036079698438341
data\BraTS2021_slice\test\Ungood\img\01080_60.png,1,0.6193543076515198,0.526117393645665,0.4888000786304474,0.531502423263328,0.4804565906524658,0.6025848142164781,0.5534015437084903
data\BraTS2021_slice\test\Ungood\img\01080_68.png,1,0.5998610258102417,0.4299946149703823,0.5124142169952393,0.6537425955842757,0.4980363547801971,0.6957458266020463,0.5931610123855682
data\BraTS2021_slice\test\Ungood\img\01080_76.png,1,0.5611212849617004,0.24151857835218093,0.4934135675430298,0.557619816908993,0.4934136271476745,0.6709746903607969,0.4900376952073236
data\BraTS2021_slice\test\Ungood\img\01080_84.png,1,0.5864591002464294,0.36187399030694667,0.4578014314174652,0.360527732902531,0.3977684676647186,0.14270328486806677,0.28836833602584816
